site_id,cdli_provenience_id,accuracy,anc_name,transc_name,ara_name,arm_name,fas_name,geo_name,gre_name,heb_name,rus_name,legacy_name,pleiades_url,osm_url,geonames_url,wik_en,wik_ara,wik_fas,wik_gre,wik_heb,wik_tr,rla_url,wikidata_url,lon_wgs1984,lat_wgs1984
IHN,94,3,,Rās Ibn Hānī,رأس ابن هاني,,,,,,,uncertain (mod. Ibn Hani),https://pleiades.stoa.org/places/668262,https://www.openstreetmap.org/way/145160684,https://www.geonames.org/8472225,https://en.wikipedia.org/wiki/Ras_Ibn_Hani,https://ar.wikipedia.org/wiki/رأس_ابن_هاني,,,,,http://publikationen.badw.de/de/rla/index#9966,https://wikidata.org/wiki/Q1438447,35.7348,35.5870
IKA,0,3,,Ishān al-Khāzna,إشان الخزينة,,,,,,,,https://pleiades.stoa.org/places/606664760,,,,,,,,,,,44.5687,32.5539
IKH,0,3,,Ishān Khālifah,إشان الخلفة,,,,,,,,https://pleiades.stoa.org/places/208960069,,,,,,,,,,,44.7150,32.5105
INA,0,2,,İnandık,,,,,,,,,https://pleiades.stoa.org/places/484415170,https://www.openstreetmap.org/node/2709024851,,https://en.wikipedia.org/wiki/İnandıktepe,,,,,https://tr.wikipedia.org/wiki/İnandıktepe,,https://wikidata.org/wiki/Q14751553,33.5352,40.3810
IRS,48,2,Irisagrig,Irisagrig,,,,,,,,Irisagrig (mod. uncertain),https://pleiades.stoa.org/places/237830124,,,https://en.wikipedia.org/wiki/Irisaĝrig,,,,,,,https://wikidata.org/wiki/Q79115191,45.3689,32.1529
ISN,303,3,Isin,Ishān Baḥrīyāt,إشان نحريات,,,,,,,Isin (mod. Bahriyat),https://pleiades.stoa.org/places/912868,https://www.openstreetmap.org/node/2482345014,https://www.geonames.org/6731770,https://en.wikipedia.org/wiki/Isin,https://ar.wikipedia.org/wiki/إيسن,,,,,http://publikationen.badw.de/de/rla/index#5897,https://wikidata.org/wiki/Q501259,45.2688,31.8852
IZH,0,1,,Īzah,,,ایذه,,,,,Izeh,https://pleiades.stoa.org/places/197229380,,,,,,,,,,,49.8696,31.8386
JAN,0,2,,Janfida,,Ջանֆիդա,,,,,,,https://pleiades.stoa.org/places/280340257,https://www.openstreetmap.org/node/1248972714,https://www.geonames.org/616735,https://en.wikipedia.org/wiki/Janfida,,,,,,,,44.0276,40.0419
JAV,0,1,,Jawānqal‘h,,,جوان قلعه,,,,,,https://pleiades.stoa.org/places/490177958,,,,,,,,,,,45.9564,37.4913
JDD,93,1,,Jadīdah,جديدە,,,,,,,uncertain (mod. Jedide),https://pleiades.stoa.org/places/945906724,,,,,,,,,,,42.0326,34.3826
JDG,224,1,,Cudi Dağı,,,,,,,,uncertain (mod. Judi Dagh),https://pleiades.stoa.org/places/471828778,https://www.openstreetmap.org/node/1921992648,https://www.geonames.org/317981,https://en.wikipedia.org/wiki/Mount_Judi,,,,,https://tr.wikipedia.org/wiki/Cudi_Dağı,,https://wikidata.org/wiki/Q1143135,42.3668,37.3838
JDR,318,2,,Tall Jidar,تل جدر,,,,,,,uncertain (mod. Tell Jidr),https://pleiades.stoa.org/places/912957,,,,,,,,,,,45.7032,31.8254
JMM,0,3,,Tel Gamma,,,,,,תל גמה,,,https://pleiades.stoa.org/places/309101265,,https://www.geonames.org/293380,https://en.wikipedia.org/wiki/Tell_Jemmeh,,,,https://he.wikipedia.org/wiki/תל_גמה,,,https://wikidata.org/wiki/Q1301002,34.4450,31.3872
JOK,154,3,Umma,Tall Jūka,تا جوكة,,,,,,,Umma (mod. Tell Jokha),https://pleiades.stoa.org/places/44626252,,https://www.geonames.org/95090,,,,,,,http://publikationen.badw.de/de/rla/index#12060,,45.8861,31.6669
JOR,0,3,,Tul-i Ājuri,,,تل اجر,,,,,,https://pleiades.stoa.org/places/360702537,,,,,,,,,,,52.8549,29.9364
JRD,42,3,,Jabal ‘Ārūdah,جبل عارودة,,,,,,,uncertain (mod. Jebel Aruda),https://pleiades.stoa.org/places/175519818,,,,,,,,,,,38.0984,36.2349
JRO,646,3,,Jericho,,,,,,יְרִיחוֹ,,,https://pleiades.stoa.org/places/687917,https://www.openstreetmap.org//458057319,https://www.geonames.org/8067647,https://en.wikipedia.org/wiki/Tell_es-Sultan,,,,https://he.wikipedia.org/wiki/תל_יריחו,,,https://wikidata.org/wiki/Q2402267,35.4441,31.8710
JRW,142,3,,Jarāwanah,جراونة,,,,,,,uncertain (mod. Jerwan),https://pleiades.stoa.org/places/248782116,https://www.openstreetmap.org/node/2488232534,,https://en.wikipedia.org/wiki/Jerwan,,,,,,,https://wikidata.org/wiki/Q17064815,43.3934,36.6697
JUH,0,2,,Tall Jūkha,تل جوخة,,,,,,,,https://pleiades.stoa.org/places/930209893,,,,,,,,,,,43.6918,33.3424
JWN,121,3,,Tulūl Abū Jāwan,تلول أبو جاون,,,,,,,uncertain (mod. Abu Jawan),https://pleiades.stoa.org/places/894161,https://www.openstreetmap.org/node/2488008331,https://www.geonames.org/6806251,,,,,,,,,44.8070,33.1337
KAB,413,1,,Kabrīt,كبريت,,,,,,,uncertain (mod. Kabret),https://pleiades.stoa.org/places/660417720,,,,,,,,,,,32.4914,30.2285
KAD,0,1,,Kadembas,,,,,,,,,https://pleiades.stoa.org/places/230761553,,,,,,,,,,,43.2312,38.4084
KAH,394,2,Marqasi,Kahramanmaraş,,,,,,,,Marqasu (mod. Kahramanmaraş),https://pleiades.stoa.org/places/658474,https://www.openstreetmap.org/node/26480875,https://www.geonames.org/310859,https://en.wikipedia.org/wiki/Marash,,,,,https://tr.wikipedia.org/wiki/Kahramanmaraş,,,36.9253,37.5870
KAI,0,1,,Kaisaran,,,,,,,,,https://pleiades.stoa.org/places/10481848,,,,,,,,,,,43.6446,38.4660
KAL,0,3,Kumidi,Kāmid al-Lūz,كامد اللوز,,,,,,,,https://pleiades.stoa.org/places/10481849,https://www.openstreetmap.org/way/226315831,,https://en.wikipedia.org/wiki/Kamid_el-Loz,https://ar.wikipedia.org/wiki/كامد_اللوز,,,,,,https://wikidata.org/wiki/Q2033557,35.8210,33.6235
KAR,0,3,,Al-Karnak,الكرنك,,,,,,,,https://pleiades.stoa.org/places/786050,https://www.openstreetmap.org/way/298144107,https://www.geonames.org/9073433,https://en.wikipedia.org/wiki/Karnak,https://ar.wikipedia.org/wiki/الكرنك,,,,,,https://wikidata.org/wiki/Q522862,32.6586,25.7168
KAS,415,1,,Kastri,,,,,Καστρί,,,"uncertain (mod. Kastri, Cythera, Greece)",https://pleiades.stoa.org/places/361695308,,,,,,,,,,,22.9979,36.2584
KAY,0,3,Šamuḫa,Kayalıpınar,,,,,,,,,https://pleiades.stoa.org/places/819123409,https://www.openstreetmap.org/way/183419371,,,,,,,"https://tr.wikipedia.org/wiki/Kayalıpınar,_Yıldızeli",,https://wikidata.org/wiki/Q1352918,36.5279,39.6211
KAZ,0,1,,Kazancı,,,,,,,,,https://pleiades.stoa.org/places/904615255,https://www.openstreetmap.org/node/1951322084,https://www.geonames.org/743613,,,,,,,,,44.0255,40.0064
KBL,0,2,,Chaman-i Ḥaz̤ūrī,,,چمن حضوری,,,,,,https://pleiades.stoa.org/places/576937594,https://www.openstreetmap.org/way/25866709,https://www.geonames.org/9166131,https://en.wikipedia.org/wiki/Chaman-e-Hozori,,,,,,,https://wikidata.org/wiki/Q55887438,69.1954,34.5153
KBN,100,3,Kabnak,Haft Tapah,هفت تپه,,,,,,,Kabnak (mod. Haft Tepe),https://pleiades.stoa.org/places/379400932,,,https://en.wikipedia.org/wiki/Haft_Tepe,,https://fa.wikipedia.org/wiki/هفت%E2%80%8Cتپه,,,,,https://wikidata.org/wiki/Q1266141,48.3276,32.0803
KCT,0,1,,Koçyatağı,,,,,,,,,https://pleiades.stoa.org/places/359858763,,,,,,,,,,,41.4978,39.2805
KDH,0,3,,Qandahār,,,,,,,,,https://pleiades.stoa.org/places/59669,,,https://en.wikipedia.org/wiki/Alexandria_Arachosia,,,,,,,https://wikidata.org/wiki/Q7084310,65.6596,31.6010
KDR,0,3,,Al-Khiḍr,الخضر,,,,,,,,https://pleiades.stoa.org/places/796733962,,,,,,,,,,,48.2880,29.4657
KEB,0,2,,Kenk Boǧazı,,,,,,,,,https://pleiades.stoa.org/places/842949950,,,,,,,,,,,37.8436,37.2506
KEC,0,2,,Keçikıran,,,,,,,,,https://pleiades.stoa.org/places/599472845,https://www.openstreetmap.org/node/2284818560,https://www.geonames.org/6969127,,,,,,,,,43.6345,38.9714
KEL,0,1,,Kalīshīn,كليشين,,,,,,,,https://pleiades.stoa.org/places/129260382,https://www.openstreetmap.org/node/2488199222,https://www.geonames.org/93750,https://en.wikipedia.org/wiki/Kelashin_Stele,https://ar.wikipedia.org/wiki/مسلة_كله_شين,,,,,,,44.8994,36.9171
KEV,0,2,,Kevenli,,,,,,,,,https://pleiades.stoa.org/places/159316337,https://www.openstreetmap.org/node/1482093850,https://www.geonames.org/307979,,,,,,,,,43.4475,38.4746
KFA,0,1,,Kūlfaraḥ,,,کول‌فرح,,,,,,https://pleiades.stoa.org/places/656082517,https://www.openstreetmap.org/node/4857790525,https://www.geonames.org/126291,,,,,,,,,49.9286,31.8706
KFI,414,1,,Kāmfīrūz,,,کامفیروز,,,,,uncertain (mod. Kam-Firouz),https://pleiades.stoa.org/places/262648502,https://www.openstreetmap.org/node/1753687451,,https://en.wikipedia.org/wiki/Kamfiruz,,https://fa.wikipedia.org/wiki/کامفیروز,,,,,https://wikidata.org/wiki/Q4358601,52.1962,30.3241
KFK,0,2,,Kef Kalesi,,,,,,,,,https://pleiades.stoa.org/places/622564240,https://www.openstreetmap.org/way/183026112,,,,,,,,,https://wikidata.org/wiki/Q15823298,42.7191,38.8334
KHA,0,3,,Tall Khaibar,تل خيبر,,,,,,,,https://pleiades.stoa.org/places/12084644,https://www.openstreetmap.org/node/2482459138,,https://en.wikipedia.org/wiki/Tell_Khaiber,https://ar.wikipedia.org/wiki/تل_خيبر,,,,,,https://wikidata.org/wiki/Q55115737,45.9328,31.0593
KHI,0,3,,Tapah Khībr,,,تپه خیبر,,,,,,https://pleiades.stoa.org/places/733639419,https://www.openstreetmap.org/node/3524795054,https://www.geonames.org/6684057,,,,,,,,,46.6409,34.5441
KHR,409,2,,Al-Kharjah,الخرجة,,,,,,,uncertain (mod. El-Khargeh),https://pleiades.stoa.org/places/776181,https://www.openstreetmap.org/node/768717700,https://www.geonames.org/353686,https://en.wikipedia.org/wiki/Temple_of_Hibis,https://ar.wikipedia.org/wiki/معبد_هيبس,,,,,,https://wikidata.org/wiki/Q4115642,30.5552,25.4764
KHT,300,3,Kahat,Tall Barri,تل بري,,,,,,,Kahat (mod. Tell Barri),https://pleiades.stoa.org/places/874732,https://www.openstreetmap.org/way/371876539,https://www.geonames.org/420334,https://en.wikipedia.org/wiki/Tell_Barri,https://ar.wikipedia.org/wiki/تل_بري,,,,,,https://wikidata.org/wiki/Q3822951,41.1270,36.7386
KHW,19,1,,Khān Ḥaswā,خان حسوا,,,,,,,uncertain (mod. Khan Haswa) ?,https://pleiades.stoa.org/places/653436097,,,,,,,,,,,44.4016,32.8277
KKA,0,3,,Kawala Kandal,,,,,,,,,https://pleiades.stoa.org/places/946489831,,,,,,,,,,,43.6532,35.8079
KKH,230,3,,Üçtepe,,,,,,,,uncertain (mod. Kurkh),https://pleiades.stoa.org/places/874418,https://www.openstreetmap.org/way/281267700,,,,,,,https://tr.wikipedia.org/wiki/Üçtepe_Höyük,,https://wikidata.org/wiki/Q6099391,40.5397,37.8260
KKL,0,1,,Karakala,,,,,,,,,https://pleiades.stoa.org/places/268144622,,https://www.geonames.org/616584,,,,,,,,,43.8488,40.0487
KKU,0,1,,Khirbet Kusiya,,,,,,,,,https://pleiades.stoa.org/places/268144623,,,,,,,,,,,35.0062,32.4242
KLB,292,2,,Nahr al-Kalb,نهر الكلب,,,,,,,uncertain (mod. Nahr el-Kelb),https://pleiades.stoa.org/places/2970016,,,https://en.wikipedia.org/wiki/Stelae_of_Nahr_el-Kalb,https://ar.wikipedia.org/wiki/آثار_نهر_الكلب,,,,,,https://wikidata.org/wiki/Q6530366,35.5966,33.9554
KLC,0,2,,Kalecik,,,,,,,,,https://pleiades.stoa.org/places/592565721,https://www.openstreetmap.org/node/1860375461,,,,,,,,,,43.3377,38.5459
KLK,0,1,,Kaleköy,,,,,,,,,https://pleiades.stoa.org/places/2793986,https://www.openstreetmap.org/node/1491510556,https://www.geonames.org/298676,,,,,,,,,39.6584,39.0253
KML,0,3,Kar-Mullissi,Tall al-Qaddīsah Barbārah,تل القديسة بربارة,,,,,,,,https://pleiades.stoa.org/places/863362570,https://www.openstreetmap.org/node/4470758281,https://www.geonames.org/6860783,https://en.wikipedia.org/wiki/Karemlash,https://ar.wikipedia.org/wiki/كرمليس,,,,,,https://wikidata.org/wiki/Q4115974,43.4095,36.3056
KMN,0,2,,Kimūnah,كمونة,,,,,,,,https://pleiades.stoa.org/places/178862775,,,,,,,,,,,42.7304,36.7713
KMS,0,2,,Kamışvan,,,,,,,,,https://pleiades.stoa.org/places/552728268,,https://www.geonames.org/310597,,,,,,,,,42.9701,39.2345
KNB,0,2,,Kānī Bī,کانی بی,,,,,,,,https://pleiades.stoa.org/places/262881655,https://www.openstreetmap.org/node/2488273707,https://www.geonames.org/94957,,,,,,,,,44.8358,35.8810
KNJ,652,2,,Kanī Jūnī,,,كنى جونى,,,,,,https://pleiades.stoa.org/places/823618977,,,,,,,,,,,47.6091,33.4988
KNN,656,2,,Kanī Jūnī,,,كنى جونى,,,,,,https://pleiades.stoa.org/places/823618978,,,,,,,,,,,47.6030,33.4982
KNS,291,3,Kanesh,Kültepe,,,,,,,,Kanesh (mod. Kültepe),https://pleiades.stoa.org/places/628923,https://www.openstreetmap.org/way/13858887,,https://en.wikipedia.org/wiki/Kültepe,,,,,https://tr.wikipedia.org/wiki/Kültepe,,https://wikidata.org/wiki/Q538605,35.6365,38.8517
KOC,0,2,,Koçaklar,,,,,,,,,https://pleiades.stoa.org/places/890946697,https://www.openstreetmap.org/node/2291750324,https://www.geonames.org/306944,,,,,,,,,42.7035,39.2310
KOK,0,2,,Köşk,,,,,,,,,https://pleiades.stoa.org/places/428648373,https://www.openstreetmap.org/node/2296998026,https://www.geonames.org/306281,,,,,,"https://tr.wikipedia.org/wiki/Köşkköy,_Muradiye",,https://wikidata.org/wiki/Q47269,43.7223,38.9322
KOR,0,2,,Uluşar,,,,,,,,,https://pleiades.stoa.org/places/545012435,https://www.openstreetmap.org/node/2296998066,https://www.geonames.org/298387,,,,,,,,,43.7350,38.8877
KOS,416,3,,Konār Sandal,,,کنار صندل,,,,,uncertain (mod. Konar Sandal),https://pleiades.stoa.org/places/122458792,https://www.openstreetmap.org/node/5212488922,,https://en.wikipedia.org/wiki/Konar_Sandal,,https://fa.wikipedia.org/wiki/کنار_صندل,,,,,https://wikidata.org/wiki/Q2071319,57.7787,28.4494
KOT,0,1,,Kotanlı,,,,,,,,,https://pleiades.stoa.org/places/773714890,https://www.openstreetmap.org/node/2296271945,https://www.geonames.org/306242,,,,,,,,,42.2482,39.1412
KOU,375,2,,Kourion,,,,,Koúριov,,,Kourion (mod. Cyprus),https://pleiades.stoa.org/places/707549,https://www.openstreetmap.org/way/24698251,https://www.geonames.org/146671,https://en.wikipedia.org/wiki/Kourion,,,https://el.wikipedia.org/wiki/Κούριο,,,,https://wikidata.org/wiki/Q1785592,32.8844,34.6666
KOZ,0,3,,Tall Kozkhān,تل كوزخان,,,,,,,Tell Kozkhan,https://pleiades.stoa.org/places/934336187,,,,,,,,,,,44.8404,32.1873
KRC,0,1,,Karacaören,,,,,,,,,https://pleiades.stoa.org/places/603015909,,,,,,,,,,,36.7554,39.8534
KRG,0,2,,Karagündüz,,,,,,,,,https://pleiades.stoa.org/places/183120909,https://www.openstreetmap.org/node/1482093825,https://www.geonames.org/309839,,,,,,,,https://wikidata.org/wiki/Q1277156,43.6459,38.6955
KRH,0,1,,Karahan,,,,,,,,,https://pleiades.stoa.org/places/625114447,https://www.openstreetmap.org/node/2296675532,https://www.geonames.org/6969130,,,,,,,,,43.6607,38.9493
KRI,0,2,,Kayseri,,,,,,,,,https://pleiades.stoa.org/places/629035,https://www.openstreetmap.org/node/26482287,https://www.geonames.org/308464,https://en.wikipedia.org/wiki/Kayseri,https://tr.wikipedia.org/wiki/Kayseri,,,,,,https://wikidata.org/wiki/Q48338,35.4614,38.7309
KRK,270,3,Karkemish,Karkamış,,,,,,,,Karkemish (mod. Djerabis),https://pleiades.stoa.org/places/658465,https://www.openstreetmap.org/way/183691261,,https://en.wikipedia.org/wiki/Carchemish,,,,,,,,38.0156,36.8294
KRM,247,1,,Kermānshāh,,,کرمانشاه‎,,,,,uncertain (mod. Kermanshah) ?,https://pleiades.stoa.org/places/903102,https://www.openstreetmap.org/node/32663279,https://www.geonames.org/128226,https://en.wikipedia.org/wiki/Kermanshah,,https://fa.wikipedia.org/wiki/کرمانشاه,,,,,https://wikidata.org/wiki/Q180078,47.0649,34.3140
KRT,0,1,,Karataş,,,,,,,,,https://pleiades.stoa.org/places/925488632,,,,,,,,,,https://wikidata.org/wiki/Q1664380,43.3963,39.0109
KSH,71 : 85 : 184 : 281 : 391,3,Kiš,Kīsh,كيش,,,,,,,Uhaimir-Kish (mod. Tell Uhaimir) : Kish (mod. Tell Ingharra) : Kish (mod. Tell Uhaimir) : Hursagkalama (mod. Ingharra) : Kish (mod. Tell el-Bender),https://pleiades.stoa.org/places/894028,https://www.openstreetmap.org/way/545656327,https://www.geonames.org/94277,https://en.wikipedia.org/wiki/Kish_%28Sumer%29,https://ar.wikipedia.org/wiki/كيش,,,,,http://publikationen.badw.de/de/rla/index#6541,https://wikidata.org/wiki/Q132272,44.5949,32.5455
KSI,0,3,,Kānī Shāyah,كاني شاية,,,,,,,,https://pleiades.stoa.org/places/743192303,,,,,,,,,,,45.1764,35.5579
KSK,190,3,Šarišša,Kuşaklı,,,,,,,,uncertain (mod. Kuşaklı),https://pleiades.stoa.org/places/117143016,https://www.openstreetmap.org/way/14839680,,https://en.wikipedia.org/wiki/Kuşaklı,,,,,https://tr.wikipedia.org/wiki/Sarissa,,,36.9096,39.3084
KSM,0,2,,Kasımoğlu,,,,,,,,,https://pleiades.stoa.org/places/165606687,https://www.openstreetmap.org/node/2301631728,https://www.geonames.org/308906,,,,,,,,,43.4150,38.6846
KSN,0,3,,Tel Keisan,,,,,,תל כיסון,,,https://pleiades.stoa.org/places/504745937,https://www.openstreetmap.org/node/278474482,https://www.geonames.org/293364,https://en.wikipedia.org/wiki/Tell_Keisan,,,,https://he.wikipedia.org/wiki/תל_כיסון,,,https://wikidata.org/wiki/Q55634890,35.1508,32.8730
KSR,314,3,Kisurra,Ishān Abū Ḥaṭab,إشان أبو حطب,,,,,,,Kisurra (mod. Abu Hatab),https://pleiades.stoa.org/places/797093165,https://www.openstreetmap.org/node/2480223297,https://www.geonames.org/6731778,https://en.wikipedia.org/wiki/Kisurra,https://ar.wikipedia.org/wiki/كيشورا,,,,,,https://wikidata.org/wiki/Q910253,45.4810,31.8383
KSX,0,1,,Kuhanak,,,کهنک,,,,,,https://pleiades.stoa.org/places/677441130,,,,,,,,,,,48.6185,32.2683
KTN,234,3,Kar-Tukulti-Ninurta,Tulūl al-‘Aqir,تلول الأقر,,,,,,,Kar-Tukulti-Ninurta (mod. Tulul al-ʿAqir),https://pleiades.stoa.org/places/430344980,https://www.openstreetmap.org/node/2482644200,https://www.geonames.org/6837593,https://en.wikipedia.org/wiki/Kar-Tukulti-Ninurta,,,,,,,https://wikidata.org/wiki/Q165841,43.2793,35.4944
KUB,427,1,,Kūbrī,كوبري,,,,,,,uncertain (mod. Suez),https://pleiades.stoa.org/places/763801478,,https://www.geonames.org/6412799,,,,,,,,,32.5527,30.1130
KUM,0,1,,Ishān Abū Kumbārah,ايشان أبو كمبارة,,,,,,,,https://pleiades.stoa.org/places/153378876,,,,,,,,,,,46.1954,31.0535
KUN,0,3,,Kūnārā,كونـارا,,,,,,,,https://pleiades.stoa.org/places/681126640,https://www.openstreetmap.org/way/682142302,,,,,,,,,,45.3594,35.5192
KUS,0,1,,Kuşsaray,,,,,,,,,https://pleiades.stoa.org/places/681126641,https://www.openstreetmap.org/node/1162011234,https://www.geonames.org/7742460,https://en.wikipedia.org/wiki/Çorum,,,,,"https://tr.wikipedia.org/wiki/Kuşsaray,_Çorum",,https://wikidata.org/wiki/Q206900,35.1154,40.5733
KZK,20,1,,Kizkapanlı,,,,,,,,uncertain (mod. Kizkapanlı),https://pleiades.stoa.org/places/193878353,https://www.openstreetmap.org/node/1419890174,https://www.geonames.org/307054,,,,,,,,,37.2850,37.3950
KZL,0,3,Ṣumur,Tall Kazal,تل كزل,,,,,,,,https://pleiades.stoa.org/places/668372,https://www.openstreetmap.org/way/497183149,https://www.geonames.org/163525,https://en.wikipedia.org/wiki/Tell_Kazel,,,,,,,https://wikidata.org/wiki/Q3398568,35.9862,34.7085
KZN,0,3,,Kazane Höyük,,,,,,,,,https://pleiades.stoa.org/places/740697574,https://www.openstreetmap.org/way/183463046,,,,,,,https://tr.wikipedia.org/wiki/Kazane_Höyük,,https://wikidata.org/wiki/Q6097573,38.8460,37.1196
LAG,39,3,Lagaš,Tall al-Hibā,تل الهبا,,,,,,,Lagash (mod. El-Hiba),https://pleiades.stoa.org/places/959120263,https://www.openstreetmap.org/node/2485672508,https://www.geonames.org/7025350,https://en.wikipedia.org/wiki/Lagash,https://ar.wikipedia.org/wiki/لجش,,,,,http://publikationen.badw.de/de/rla/index#6871,https://wikidata.org/wiki/Q207330,46.4108,31.4182
LAR,168,3,Larsa,Tall al-Sankarah,تل السنكرة,,,,,,,Larsa (mod. Tell as-Senkereh),https://pleiades.stoa.org/places/912897,https://www.openstreetmap.org/node/2487982264,https://www.geonames.org/91560,https://en.wikipedia.org/wiki/Larsa,https://ar.wikipedia.org/wiki/لارسا,,,,,,https://wikidata.org/wiki/Q244746,45.8549,31.2832
LCJ,0,1,,Lchashen,,Լճաշեն,,,,,,,https://pleiades.stoa.org/places/128642594,,,,,,,,,,,44.9418,40.5074
LHM,33,3,,Tall al-Laḥam,تل اللحم,,,,,,,uncertain (mod. Tell al-Lahm) : uncertain (mod. Tell Lahm),https://pleiades.stoa.org/places/912953,https://www.openstreetmap.org/node/2485672093,https://www.geonames.org/6735862,https://en.wikipedia.org/wiki/Kuara_(Sumer),https://ar.wikipedia.org/wiki/كوارا,,,,,,https://wikidata.org/wiki/Q911895,46.3659,30.7740
LIH,648,1,,Lidar Höyük,,,,,,,,uncertain (mod. Lidar Höyük),https://pleiades.stoa.org/places/658520,,,,,,,,https://tr.wikipedia.org/wiki/Lidar_Höyük,,https://wikidata.org/wiki/Q1765238,38.4806,37.4733
LIY,0,1,Liyan,Būs̱har,,,بوشهر‎,,,,,,https://pleiades.stoa.org/places/922627,https://www.openstreetmap.org/relation/8919905,https://www.geonames.org/139817,,,,,,,,,50.8744,28.8853
LMA,0,2,,Lamā,,,لما,,,,,,https://pleiades.stoa.org/places/226593803,https://www.openstreetmap.org/node/4466316458,,,,,,,,,,51.2172,31.0449
LRK,132,3,Larak,Tall Wilāiyah,تل ولاية,,,,,,,Larak (mod. Tell Wilayah) : Kesh (mod. Wilaya ?),https://pleiades.stoa.org/places/762762282,https://www.openstreetmap.org/way/552345976,https://www.geonames.org/8608191,,,,,,,,,45.6602,32.3127
LSB,75 : 196,3,Meturant,Tall al-Sīb,تل السيب,,,,,,,uncertain (mod. As-Sib) : uncertain (mod. Tell es-Seeb),https://pleiades.stoa.org/places/733857262,,,,,,,,,,,45.0580,34.1929
MAL,0,1,,Malazgirt,,,,,,,,,https://pleiades.stoa.org/places/733857263,https://www.openstreetmap.org/node/127629141,https://www.geonames.org/304916,,,,,,,,,42.5409,39.1461
MAR,161,3,Mari,Tall Ḥarīrī,تل حريري,,,,,,,Mari (mod. Tell Hariri),https://pleiades.stoa.org/places/286681704,https://www.openstreetmap.org/way/226857776,https://www.geonames.org/9204031,https://en.wikipedia.org/wiki/Mari%2C_Syria,https://ar.wikipedia.org/wiki/مملكة_ماري,,,,,,https://wikidata.org/wiki/Q244762,40.8887,34.5504
MAV,0,2,,Mawānā,,,موانا,,,,,,https://pleiades.stoa.org/places/708509930,https://www.openstreetmap.org/node/1570147381,https://www.geonames.org/124571,,,,,,,,,44.7952,37.5734
MCH,0,1,,Mikhmoret,,,,,,מִכְמֹרֶת,,,https://pleiades.stoa.org/places/678288,,,,,,,,,,,34.8659,32.4013
MCQ,0,2,,,,,,,,,,,https://pleiades.stoa.org/places/644065293,,,,,,,,,,,45.3936,32.1490
MCY,0,2,,Dibbin,,,,,,,,,https://pleiades.stoa.org/places/616377777,,,,,,,,,,,45.6611,31.8977
MCZ,0,2,,Tall al-Disim,,,,,,,,,https://pleiades.stoa.org/places/992018312,,,,,,,,,,,45.3929,32.1415
